norad,zone,e_opt,bn_opt,reentry_jd,rpe_pct,zstat,t_mean,t_std,ens_rpe_pct,zepoch,rms_fit
18983,3, 0.716723,  57.181,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2448438.2772,        2.4201
18983,4, 0.713510, 106.931,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2448493.6640,        4.2545
18983,5, 0.712271, 116.245,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2448515.5135,        4.5045
18983,6, 0.700656, 129.464,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2448711.1460,        3.3307
18983,7, 0.695765, 118.520,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2448792.9554,        1.9068
18983,8, 0.742429,  75.390,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2451406.7371,        2.1295
  832,1, 0.832312, 131.945, 2441729.2877,  -92.962, 0, 2441729.2877,    0.00,  -92.962, 2441438.4849,        8.3672
 8844,1, 0.717717, 106.163,       0.0000,    0.000, 0, 2447960.8097,   13.55,   -1.420, 2444094.6353,        2.4497
 8844,2, 0.715020, 125.573,       0.0000,    0.000, 0, 2447960.8097,   13.55,   -1.420, 2444144.5558,        3.9219
 8844,3, 0.707613,  96.795,       0.0000,    0.000, 0, 2447960.8097,   13.55,   -1.420, 2444276.4891,        3.6246
 8844,4, 0.706259, 128.621,       0.0000,    0.000, 0, 2447960.8097,   13.55,   -1.420, 2444301.4492,        2.8632
 8844,5, 0.701409, 104.692,       0.0000,    0.000, 0, 2447960.8097,   13.55,   -1.420, 2444395.6872,        1.9016
 8844,6, 0.751846,  82.908,       0.0000,    0.000, 2, 2447960.8097,   13.55,   -1.420, 2446869.2077,        5.7845
 8844,7, 0.753211,  86.478, 2447970.3900,  -27.077, 2, 2447960.8097,   13.55,   -1.420, 2447846.2069,       13.9981
 8844,8, 0.755282,  66.279, 2447951.2293,  -59.727, 2, 2447960.8097,   13.55,   -1.420, 2447907.2193,        5.8501
13112,1, 0.731998, 149.797,       0.0000,    0.000, 2, 2448914.0208,   15.04,   -1.006, 2446307.8123,        3.9762
13112,2, 0.729915, 127.136,       0.0000,    0.000, 0, 2448914.0208,   15.04,   -1.006, 2446352.5659,        6.7520
13112,3, 0.754389,  89.155, 2448893.0575,  -22.358, 2, 2448914.0208,   15.04,   -1.006, 2448728.3019,       18.9781
13112,4, 0.754537,  61.664, 2448914.0208,  -13.867, 2, 2448914.0208,   15.04,   -1.006, 2448749.5552,       36.4393
13112,5, 0.754488,  31.480, 2448917.6278,  -13.433, 2, 2448914.0208,   15.04,   -1.006, 2448770.2310,       30.5779
28141,1, 0.854042,  89.718,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2453261.1667,       14.8507
28141,2, 0.852667, 101.060,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2453287.6250,        8.8019
28141,3, 0.851720,  93.051,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2453301.4583,       16.7321
28141,4, 0.854039,  80.605,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2453453.4583,       41.4389
28141,5, 0.851435,  80.166,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2453646.7917,        7.9304
28141,6, 0.846024,  95.723,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2453712.5049,       26.3699
28141,7, 0.840339,  92.195,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2453934.6250,       17.1174
28141,8, 0.000000,   0.000,       0.0000,    0.000, 1,       0.0000,    0.00,    0.000, 2454359.3750,       -1.0000
 2924,1, 0.767259,  88.526, 2442220.5024,  -53.671, 2, 2442220.5024,    0.00,  -53.671, 2441018.9093,        7.4007
 2924,2, 0.802591, 102.670,       0.0000,    0.000, 0, 2442220.5024,    0.00,  -53.671, 2441879.2959,       16.8782
 2924,3, 0.801676, 108.372,       0.0000,    0.000, 0, 2442220.5024,    0.00,  -53.671, 2441906.9442,       17.9694
 2924,4, 0.800124,  83.165,       0.0000,    0.000, 0, 2442220.5024,    0.00,  -53.671, 2441928.8993,       17.6154
 8529,1, 0.745894,  89.480,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2444187.7222,        9.8776
 8529,2, 0.745350,  87.672,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2444212.6069,        2.4009
 8529,3, 0.738670, 116.572,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2444422.8267,        5.0515
 8529,4, 0.736461, 138.823,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2444479.6956,        5.8571
19881,1, 0.720605, 123.190,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2446764.2050,        1.7703
32971,1, 0.538291, 141.244,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2454621.9313,        3.3731
32971,2, 0.536210,  97.658,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2454679.0734,       21.7443
32971,3, 0.535647, 122.846,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2454700.6289,        2.9449
32971,4, 0.533813, 130.954,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2454747.7491,        3.2995
 5980,1, 0.336878,  30.097,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2441285.0545,        1.6158
 5980,2, 0.310327,  23.800,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2441458.2988,        6.3790
 5980,3, 0.284418,  22.687,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2441598.8754,        4.0830
 5980,4, 0.272805,  20.577,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2441661.9664,        4.0035
 5980,5, 0.270245,  47.585,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2441683.9781,        2.6638
 5980,6, 0.239335,  16.364,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2441870.7600,        1.5340
 5980,7, 0.236253,  44.554,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000, 2441891.7629,        1.8286
 5980,8, 0.195929,  62.031,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2442123.1756,       22.4710
21962,1, 0.745031,  30.084, 2448813.7566,   18.031, 2, 2448807.8837,   11.48,   13.049, 2448674.6118,       39.0934
21962,2, 0.744337,  25.100, 2448807.8837,   16.187, 2, 2448807.8837,   11.48,   13.049, 2448697.4601,       38.6339
21962,3, 0.744188,  37.552, 2448792.7408,    0.322, 2, 2448807.8837,   11.48,   13.049, 2448717.7788,        3.9022
 4049,1, 0.748872,  64.294, 2441113.0056,    0.354, 0, 2441113.0056,    0.00,    0.354, 2440969.6635,        1.8515
24821,1, 0.727932,  26.983,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2450640.7012,        2.8096
24821,2, 0.726900,  18.031,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2450671.0682,        5.6213
24821,3, 0.726237, 148.837,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2450691.4290,       14.2939
 5960,1, 0.616924, 155.691,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2441554.5899,       30.0157
 5960,2, 0.616732,  89.685,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2441575.5930,       12.5175
 5960,3, 0.615932,  87.705,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2441597.3632,        8.1493
 5960,4, 0.591430, 155.691,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2441692.5561,       14.7728
 5960,5, 0.591020,  82.628,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2441712.6660,       11.0190
 5974,1, 0.736398,  82.459,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2441423.0787,       28.1993
 5974,2, 0.736182,  80.768,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2441447.7054,       24.8936
 5974,3, 0.735808,  82.507,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2441468.6119,       24.0703
 5735,1, 0.628440,  82.382,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2441317.8162,        8.2990
 5735,2, 0.626365,  88.425,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2441572.5426,        9.3081
 5735,3, 0.625655,  88.927,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000, 2441592.6787,        8.3401
23572,1, 0.720881,  24.603, 2450068.4198,   20.682, 2, 2450003.7036,   91.52,  -18.778, 2449870.4944,      330.7776
23572,2, 0.713720, 198.385, 2449938.9874,  -66.447, 2, 2450003.7036,   91.52,  -18.778, 2449890.7565,      321.6921
